(96, 48) 0 0 -1 
(97, 47) 0 -1 -1 
(97, 53) 0 0 -1 
(97, 55) 0 0 -1 
(98, 59) 0 0 1 
(98, 60) 1 0 0 
(98, 62) -1 0 -1 
(99, 45) 0 0 -1 
(99, 47) 0 -1 0 
(100, 51) 1 0 0 
(100, 53) -1 0 0 
(100, 54) 0 0 1 
(100, 69) 0 1 0 
(101, 79) 0 1 0 
(102, 83) 0 1 0 
(103, 69) 0 0 1 
(103, 71) 0 1 0 
(103, 88) 0 1 1 
(105, 83) 0 0 1 
(105, 100) 0 -1 0 
(105, 102) 0 0 1 
(105, 103) -1 0 0 
(106, 87) 0 0 -1 
(106, 88) 0 0 -1 
(106, 107) 0 1 0 
(107, 112) 0 0 -1 
(107, 114) 0 0 1 
(108, 116) -1 0 0 
(108, 117) 0 1 0 
(108, 118) 0 0 1 
(108, 119) 0 1 0 
(108, 120) 0 -1 -1 
(109, 102) 0 1 1 
(109, 105) 1 0 1 
(109, 106) 0 0 1 
(109, 122) 0 0 -1 
(109, 123) 0 0 1 
(109, 124) 0 0 1 
(110, 111) 0 0 -1 
(110, 132) 0 0 1 
(111, 114) 0 0 -1 
(111, 115) 0 0 -1 
(111, 117) 0 -1 0 
(111, 118) 0 0 1 
(111, 135) 0 0 1 
(112, 120) 0 0 1 
(112, 140) 0 0 1 
(112, 141) 0 0 1 
(112, 143) 1 0 1 
(113, 145) 0 1 1 
(114, 133) 0 -1 -1 
(114, 134) 0 0 -1 
(114, 135) 0 0 -1 
(115, 136) -1 0 0 
(116, 142) -1 0 0 
(116, 143) 0 1 0 
(116, 144) 0 0 1 
(116, 145) 0 -1 0 
(116, 163) 0 0 -1 
(116, 164) -1 0 0 
(117, 171) 0 0 -1 
(117, 172) 0 1 0 
(118, 158) 0 1 0 
(118, 176) 0 1 0 
(118, 178) 0 -1 -1 
(119, 159) 0 0 -1 
(119, 160) 0 0 1 
(119, 181) 1 0 0 
(119, 184) 0 0 1 
(120, 169) 0 0 1 
(120, 170) 0 0 -1 
(120, 185) 0 1 0 
(120, 187) 0 -1 -1 
(121, 195) -1 0 0 
(122, 178) 0 0 -1 
(122, 200) 0 0 -1 
(122, 201) 0 0 -1 
(123, 186) 1 0 0 
(123, 204) -1 0 0 
(124, 190) 0 -1 0 
(124, 192) -1 -1 0 
(126, 204) 0 0 1 
(139, 218) 1 1 1 
