(27, 151) 1 1 1 
(31, 148) 1 1 1 
(31, 159) 1 1 1 
(32, 163) -1 -1 -1 
(33, 160) 1 1 1 
(34, 157) -1 -1 -1 
(34, 162) -1 -1 -1 
(35, 147) -1 -1 -1 
(35, 160) -1 -1 -1 
(35, 162) 1 1 1 
(36, 162) -1 -1 -1 
(37, 161) -1 -1 -1 
(38, 146) -1 -1 -1 
(38, 156) -1 -1 -1 
(38, 159) 1 1 1 
(38, 161) -1 -1 -1 
(40, 160) 1 1 1 
(41, 145) 1 1 1 
(41, 157) 1 1 1 
(41, 160) -1 -1 -1 
(42, 143) 1 1 1 
(42, 159) -1 -1 -1 
(43, 143) 1 1 1 
(44, 153) -1 -1 -1 
(47, 157) -1 -1 -1 
(48, 140) 1 1 1 
(49, 139) 1 1 1 
(49, 140) -1 -1 -1 
(49, 157) 1 1 1 
(50, 151) 1 1 1 
(54, 151) 1 1 1 
(54, 153) 1 1 1 
(57, 148) 1 1 1 
(58, 135) 1 1 1 
(58, 150) 1 1 1 
(59, 136) -1 -1 -1 
(59, 157) 1 1 1 
(60, 153) 1 1 1 
(61, 134) 1 1 1 
(61, 135) 1 1 1 
(61, 146) -1 -1 -1 
(64, 132) 1 1 1 
(65, 148) 1 1 1 
(66, 139) 1 1 1 
(66, 141) 1 1 1 
(67, 132) 1 1 1 
(67, 143) 1 1 1 
(69, 132) -1 -1 -1 
(69, 137) 1 1 1 
(70, 136) 1 1 1 
(70, 147) 1 1 1 
(71, 129) 1 1 1 
(71, 147) 1 1 1 
(72, 135) 1 1 1 
(72, 138) -1 -1 -1 
(73, 134) 1 1 1 
(74, 134) 1 1 1 
(74, 140) -1 -1 -1 
(74, 141) -1 -1 -1 
(74, 142) 1 1 1 
(75, 133) 1 1 1 
(75, 138) -1 -1 -1 
(75, 143) 1 1 1 
(75, 145) 1 1 1 
(76, 127) 1 1 1 
(76, 133) 1 1 1 
(76, 146) 1 1 1 
(76, 147) 1 1 1 
(77, 127) -1 -1 -1 
(77, 132) 1 1 1 
(78, 132) 1 1 1 
(79, 131) 1 1 1 
(79, 142) -1 -1 -1 
(79, 151) -1 -1 -1 
(80, 131) 1 1 1 
(81, 126) 1 1 1 
(81, 131) 1 1 1 
(82, 145) -1 -1 -1 
(83, 137) -1 -1 -1 
(84, 140) -1 -1 -1 
(84, 143) 1 1 1 
(84, 149) -1 -1 -1 
(85, 122) 1 1 1 
(85, 137) -1 -1 -1 
(85, 138) -1 -1 -1 
(85, 141) 1 1 1 
(86, 123) 1 1 1 
(89, 120) 1 1 1 
(89, 136) -1 -1 -1 
(90, 133) -1 -1 -1 
(91, 138) 1 1 1 
(92, 136) 1 1 1 
(92, 146) -1 -1 -1 
(94, 118) 1 1 1 
(95, 119) -1 -1 -1 
(95, 134) 1 1 1 
(96, 134) 1 1 1 
(97, 117) 1 1 1 
(98, 116) 1 1 1 
(98, 118) 1 1 1 
(98, 130) 1 1 1 
(101, 116) 1 1 1 
(102, 114) 1 1 1 
(103, 128) -1 -1 -1 
(103, 130) 1 1 1 
(105, 113) 1 1 1 
(105, 114) 1 1 1 
(106, 112) 1 1 1 
(106, 114) -1 -1 -1 
(106, 131) -1 -1 -1 
(109, 111) 1 1 1 
(109, 126) -1 -1 -1 
(109, 129) 1 1 1 
(110, 125) 1 1 1 
(110, 126) -1 -1 -1 
(110, 130) -1 -1 -1 
(113, 110) -1 -1 -1 
(115, 110) 1 1 1 
(116, 109) 1 1 1 
(116, 122) 1 1 1 
(116, 123) 1 1 1 
(117, 107) 1 1 1 
(117, 124) -1 -1 -1 
(117, 139) 1 1 1 
(118, 106) 1 1 1 
(118, 107) 1 1 1 
(118, 109) -1 -1 -1 
(118, 139) -1 -1 -1 
(119, 139) -1 -1 -1 
(120, 107) 1 1 1 
(120, 108) -1 -1 -1 
(120, 139) -1 -1 -1 
(121, 105) 1 1 1 
(121, 110) -1 -1 -1 
(122, 104) 1 1 1 
(122, 128) -1 -1 -1 
(123, 115) 1 1 1 
(123, 121) -1 -1 -1 
(124, 122) 1 1 1 
(124, 127) -1 -1 -1 
(124, 138) -1 -1 -1 
(125, 103) 1 1 1 
(125, 116) -1 -1 -1 
(125, 118) -1 -1 -1 
(125, 122) 1 1 1 
(125, 138) -1 -1 -1 
(126, 106) 1 1 1 
(126, 107) 1 1 1 
(126, 108) 1 1 1 
(126, 109) 1 1 1 
(126, 116) -1 -1 -1 
(127, 105) 1 1 1 
(127, 106) 1 1 1 
(127, 107) 1 1 1 
(127, 108) 1 1 1 
(127, 109) 1 1 1 
(127, 110) 1 1 1 
(127, 111) 1 1 1 
(127, 112) 1 1 1 
(127, 113) 1 1 1 
(127, 114) 1 1 1 
(127, 115) -1 -1 -1 
