(79, 112) 183 183 186 182 182 186 
(81, 69) 222 222 226 222 222 227 
(85, 105) 236 236 241 236 236 240 
(100, 84) 60 101 188 60 102 188 
(104, 85) 47 77 141 47 77 140 
(106, 85) 58 96 178 58 97 179 
(107, 85) 60 102 189 61 102 189 
(110, 85) 50 84 153 50 83 153 
(128, 121) 10 84 10 10 85 10 
(128, 123) 10 90 10 10 89 10 
(130, 115) 10 81 10 10 80 10 
(131, 131) 10 104 10 10 103 10 
(131, 133) 10 105 10 10 104 10 
(132, 114) 10 83 10 10 82 10 
(132, 125) 10 100 10 10 101 10 
(132, 132) 10 105 10 10 104 10 
(133, 128) 10 103 10 10 104 10 
(133, 135) 45 73 132 45 73 133 
(134, 120) 10 98 10 10 97 10 
(134, 122) 10 100 10 10 101 10 
(134, 133) 53 89 163 53 89 164 
(135, 109) 10 82 10 10 81 10 
(135, 112) 10 86 10 10 85 10 
(135, 125) 10 103 10 10 104 10 
(135, 130) 52 86 159 52 86 158 
(135, 131) 57 95 175 56 95 175 
(135, 138) 10 105 10 10 104 10 
(136, 110) 10 84 10 10 85 10 
(136, 119) 10 100 10 10 101 10 
(137, 116) 10 98 10 10 99 10 
(137, 122) 10 103 10 10 104 10 
(137, 133) 10 105 10 10 106 10 
(138, 109) 10 90 10 10 89 10 
(138, 112) 10 93 10 10 94 10 
(138, 116) 10 100 10 10 101 10 
(138, 134) 10 104 10 10 105 10 
(138, 158) 222 222 226 222 222 227 
(139, 108) 10 91 10 10 90 10 
(139, 119) 10 103 10 10 104 10 
(139, 159) 228 228 232 227 227 232 
(140, 103) 10 83 10 10 82 10 
(140, 113) 10 100 10 10 101 10 
(140, 118) 10 104 10 10 103 10 
(140, 128) 10 106 10 10 105 10 
(140, 136) 10 101 10 10 102 10 
(140, 139) 10 97 10 10 98 10 
(141, 113) 10 102 10 10 101 10 
(141, 116) 10 103 10 10 104 10 
(141, 129) 10 105 10 10 104 10 
(142, 101) 10 83 10 10 84 10 
(142, 115) 10 104 10 10 103 10 
(142, 119) 10 105 10 10 106 10 
(142, 127) 10 105 10 10 104 10 
(142, 130) 10 103 10 10 104 10 
(142, 162) 243 243 248 243 243 247 
(143, 110) 10 102 10 10 101 10 
(143, 115) 10 104 10 10 105 10 
(143, 126) 10 104 10 10 105 10 
(144, 112) 10 104 10 10 103 10 
(144, 164) 252 252 255 251 251 255 
(145, 102) 10 93 10 10 94 10 
(145, 103) 10 95 10 10 94 10 
(145, 104) 10 96 10 10 97 10 
(145, 105) 10 99 10 10 100 10 
(145, 112) 10 104 10 10 105 10 
(145, 113) 10 105 10 10 104 10 
(145, 125) 10 104 10 10 103 10 
(146, 109) 10 104 10 10 103 10 
(146, 121) 10 105 10 10 104 10 
(147, 109) 10 104 10 10 105 10 
(147, 110) 10 105 10 10 104 10 
(147, 117) 10 105 10 10 106 10 
(147, 119) 10 105 10 10 104 10 
(147, 122) 10 103 10 10 104 10 
(147, 127) 10 98 10 10 99 10 
(148, 92) 10 83 10 10 82 10 
(148, 95) 10 88 10 10 89 10 
(148, 106) 10 104 10 10 103 10 
(148, 108) 10 105 10 10 104 10 
(149, 94) 10 90 10 10 89 10 
(150, 90) 10 83 10 10 84 10 
(150, 94) 10 92 10 10 93 10 
(150, 103) 10 104 10 10 103 10 
(150, 107) 10 106 10 10 105 10 
(150, 115) 10 104 10 10 105 10 
(151, 97) 10 101 10 10 100 10 
(152, 92) 10 93 10 10 94 10 
(152, 93) 10 95 10 10 94 10 
(152, 118) 10 99 10 10 100 10 
(153, 93) 10 98 10 10 97 10 
(153, 110) 10 105 10 10 104 10 
(153, 112) 10 103 10 10 104 10 
(154, 86) 10 86 10 10 85 10 
(154, 97) 10 103 10 10 104 10 
(154, 108) 10 105 10 10 104 10 
(155, 84) 10 84 10 10 85 10 
(155, 104) 10 106 10 10 105 10 
(156, 79) 10 77 10 10 76 10 
(156, 81) 10 83 10 10 82 10 
(156, 89) 10 98 10 10 99 10 
(156, 94) 10 103 10 10 104 10 
(156, 106) 10 104 10 10 105 10 
(157, 78) 10 78 10 10 77 10 
(157, 84) 10 92 10 10 93 10 
(157, 96) 10 105 10 10 106 10 
(157, 97) 10 106 10 10 105 10 
(157, 101) 10 106 10 10 105 10 
(157, 104) 10 104 10 10 105 10 
(158, 76) 10 75 10 10 76 10 
(158, 79) 10 83 10 10 84 10 
(158, 87) 10 101 10 10 100 10 
(158, 91) 10 103 10 10 104 10 
(158, 93) 10 104 10 10 105 10 
(159, 75) 10 77 10 10 76 10 
(159, 82) 10 93 10 10 94 10 
(159, 90) 10 104 10 10 103 10 
(159, 105) 10 101 10 10 102 10 
(159, 211) 10 94 10 10 93 10 
