(74, 90) 0 0 -1 
(75, 113) -1 -1 0 
(80, 111) 1 1 0 
(82, 109) 0 0 1 
(83, 108) 1 1 0 
(85, 105) 0 0 1 
(86, 103) 0 0 -1 
(87, 101) 0 0 1 
(88, 94) 1 1 0 
(88, 96) -1 -1 -1 
(88, 97) 1 1 1 
(89, 89) -1 -1 0 
(89, 90) 0 0 -1 
(99, 84) 0 0 -1 
(107, 85) 0 0 -1 
(121, 118) 0 -1 0 
(123, 117) 0 -1 0 
(123, 118) 0 1 0 
(124, 118) 0 1 0 
(124, 123) 0 -1 0 
(125, 120) 0 -1 0 
(126, 126) 0 1 0 
(127, 123) 0 -1 0 
(128, 127) 0 1 0 
(128, 128) 0 -1 0 
(129, 127) 0 1 0 
(129, 129) 0 -1 0 
(130, 124) 0 1 0 
(131, 114) 0 1 0 
(131, 121) 0 1 0 
(131, 126) 0 -1 0 
(132, 104) 0 -1 0 
(132, 121) 0 -1 0 
(132, 134) 0 1 0 
(133, 104) 0 -1 0 
(133, 121) 0 -1 0 
(133, 123) 0 -1 0 
(134, 102) 0 1 0 
(134, 104) 0 -1 0 
(134, 131) 0 1 0 
(135, 117) 0 1 0 
(135, 120) 0 -1 0 
(135, 125) 0 -1 0 
(135, 132) 0 -1 0 
(136, 99) 0 -1 0 
(136, 103) 0 -1 0 
(136, 106) 0 -1 0 
(136, 109) 0 1 0 
(136, 117) 0 1 0 
(136, 129) 0 1 0 
(136, 131) 0 -1 0 
(137, 109) 0 1 0 
(137, 111) 0 -1 0 
(137, 114) 0 1 0 
(137, 117) 0 -1 0 
(137, 123) 0 -1 0 
(137, 126) 0 1 0 
(137, 130) 0 1 0 
(137, 140) 0 1 0 
(138, 98) 0 -1 0 
(138, 103) 0 1 0 
(138, 111) 0 1 0 
(138, 112) 0 -1 0 
(138, 114) 0 1 0 
(138, 140) 0 1 0 
(139, 103) 0 1 0 
(139, 104) 0 -1 0 
(139, 111) 0 -1 0 
(139, 113) 0 1 0 
(139, 114) 0 -1 0 
(139, 123) 0 1 0 
(139, 124) 0 -1 0 
(139, 130) 0 -1 0 
(139, 135) 0 -1 0 
(139, 138) 0 -1 0 
(140, 106) 0 -1 0 
(140, 110) 0 1 0 
(140, 111) 0 -1 0 
(140, 129) 0 -1 0 
(140, 130) 0 -1 0 
(140, 132) 0 -1 0 
(140, 136) 0 -1 0 
(141, 99) 0 1 0 
(141, 110) 0 1 0 
(141, 111) 0 -1 0 
(141, 208) 1 1 0 
(142, 110) 0 -1 0 
(142, 123) 0 -1 0 
(143, 94) 0 -1 0 
(143, 98) 0 -1 0 
(143, 100) 0 -1 0 
(143, 108) 0 -1 0 
(143, 113) 0 -1 0 
(143, 115) 0 -1 0 
(143, 124) 0 1 0 
(143, 134) 0 1 0 
(144, 94) 0 1 0 
(144, 96) 0 -1 0 
(144, 98) 0 1 0 
(144, 100) 0 1 0 
(144, 104) 0 1 0 
(144, 107) 0 -1 0 
(144, 117) 0 -1 0 
(144, 129) 0 1 0 
(145, 89) 0 -1 0 
(145, 98) 0 1 0 
(145, 101) 0 1 0 
(145, 102) 0 -1 0 
(145, 103) 0 1 0 
(145, 104) 0 -1 0 
(145, 110) 0 -1 0 
(145, 112) 0 -1 0 
(145, 119) 0 -1 0 
(145, 127) 0 1 0 
(146, 92) 0 1 0 
(146, 104) 0 -1 0 
(146, 120) 0 -1 0 
(147, 85) 0 -1 0 
(147, 90) 0 1 0 
(147, 91) 0 -1 0 
(147, 93) 0 -1 0 
(147, 97) 0 -1 0 
(147, 100) 0 1 0 
(147, 101) 0 -1 0 
(147, 106) 0 -1 0 
(147, 113) 0 -1 0 
(147, 116) 0 -1 0 
(147, 123) 0 -1 0 
(147, 201) -1 -1 0 
(148, 85) 0 -1 0 
(148, 101) 0 -1 0 
(148, 103) 0 -1 0 
(148, 123) 0 -1 0 
(148, 125) 0 1 0 
(149, 83) 0 1 0 
(149, 87) 0 1 0 
(149, 94) 0 1 0 
(149, 110) 0 -1 0 
(149, 113) 0 -1 0 
(149, 195) -1 -1 -1 
(149, 196) -1 -1 -1 
(150, 121) 0 1 0 
(150, 185) -1 -1 0 
(150, 186) -1 -1 0 
(150, 192) 0 0 1 
(150, 193) 1 1 0 
(151, 85) 0 -1 0 
(151, 89) 0 -1 0 
(151, 94) 0 1 0 
(151, 104) 0 -1 0 
(152, 83) 0 1 0 
(152, 87) 0 1 0 
