(92, 92) 1 1 0 
(97, 89) -1 -1 0 
(98, 88) 0 0 1 
(99, 86) 1 1 0 
(100, 85) 0 0 -1 
(101, 83) 0 0 -1 
(103, 78) 1 1 1 
(104, 75) -1 -1 -1 
(105, 64) -1 -1 0 
(105, 67) 0 0 -1 
(105, 68) 1 1 0 
(105, 70) 0 0 1 
(113, 67) 1 0 1 
(117, 215) 0 0 1 
(120, 68) 0 -1 0 
(120, 213) -1 -1 0 
(121, 119) 0 1 0 
(121, 121) 0 1 0 
(121, 123) 0 1 0 
(122, 119) 0 1 0 
(122, 127) 0 1 0 
(123, 69) 1 0 0 
(123, 117) 0 1 0 
(123, 209) 1 1 1 
(124, 116) 0 -1 -1 
(124, 118) 0 1 0 
(124, 120) 0 1 0 
(124, 206) -1 -1 -1 
(125, 69) 0 1 0 
(125, 118) 0 1 0 
(125, 122) 0 1 0 
(125, 127) 0 -1 0 
(125, 136) 0 1 0 
(125, 143) 0 -1 0 
(126, 130) 0 1 0 
(126, 143) 0 -1 0 
(126, 192) -1 -1 0 
(126, 193) -1 -1 0 
(126, 197) 1 1 0 
(126, 199) -1 -1 0 
(126, 201) -1 -1 -1 
(127, 116) 0 1 0 
(127, 132) 0 -1 0 
(127, 133) 0 1 0 
(128, 114) 0 -1 0 
(128, 133) 0 -1 0 
(128, 143) 0 -1 0 
(129, 131) 0 1 0 
(129, 132) 0 1 0 
(130, 70) 0 -1 -1 
(130, 115) 0 1 0 
(130, 116) 0 1 0 
(130, 118) 0 1 0 
(130, 129) 0 1 0 
(130, 130) 0 1 0 
(130, 133) 0 -1 0 
(130, 141) 0 1 0 
(131, 116) 0 1 0 
(131, 122) 0 1 0 
(131, 140) 0 1 0 
(131, 142) 0 -1 0 
(132, 117) 0 1 0 
(132, 123) 0 1 0 
(132, 133) 0 1 0 
(132, 136) 0 -1 0 
(133, 115) 0 1 0 
(133, 117) 0 1 0 
(133, 127) 0 -1 0 
(133, 141) 0 -1 0 
(134, 112) 0 -1 0 
(134, 115) 0 1 0 
(134, 125) 0 1 0 
(134, 129) 0 1 0 
(135, 112) 0 -1 0 
(135, 116) 0 1 0 
(135, 127) 0 1 0 
(135, 132) 0 -1 0 
(135, 134) 0 1 0 
(136, 114) 0 1 0 
(136, 116) 0 1 0 
(136, 119) 0 1 0 
(136, 129) 0 1 0 
(136, 138) 0 -1 0 
(136, 139) 0 1 0 
(136, 193) -1 0 -1 
(137, 114) 0 1 0 
(137, 130) 0 -1 0 
(138, 116) 0 1 0 
(138, 125) 0 1 0 
(139, 111) 0 -1 0 
(139, 113) 0 1 0 
(139, 115) 0 1 0 
(139, 129) 0 1 0 
(139, 130) 0 1 0 
(139, 138) 0 1 0 
(140, 110) 0 -1 0 
(140, 113) 0 1 0 
(140, 114) 0 -1 0 
(140, 116) 0 1 0 
(140, 119) 0 1 0 
(140, 123) 0 -1 0 
(140, 135) 0 1 0 
(141, 118) 0 1 0 
(142, 112) 0 1 0 
(142, 125) 0 1 0 
(142, 128) 0 -1 0 
(142, 129) 0 -1 0 
(142, 131) 0 1 0 
(142, 132) 0 -1 0 
(142, 133) 0 -1 0 
(143, 112) 0 1 0 
(143, 113) 0 -1 0 
(143, 126) 0 1 0 
(143, 135) 0 -1 0 
(144, 115) 0 1 0 
(144, 118) 0 -1 0 
(144, 126) 0 -1 0 
(145, 111) 0 1 0 
(145, 112) 0 -1 0 
(145, 122) 0 -1 0 
(145, 123) 0 1 0 
(146, 108) 0 1 0 
(146, 111) 0 1 0 
(146, 112) 0 -1 0 
(146, 116) 0 1 0 
(146, 126) 0 1 0 
(146, 127) 0 1 0 
(146, 191) 1 0 1 
(147, 122) 0 1 0 
(147, 123) 0 1 0 
(147, 134) 0 1 0 
(148, 109) 0 1 0 
(148, 110) 0 1 0 
(148, 111) 0 -1 0 
(148, 114) 0 1 0 
(149, 111) 0 -1 0 
(149, 123) 0 -1 0 
(149, 126) 0 -1 0 
(149, 128) 0 1 0 
(149, 132) 0 -1 0 
(150, 120) 0 1 0 
(150, 131) 0 1 0 
(151, 109) 0 1 0 
(151, 110) 0 -1 0 
(151, 114) 0 -1 0 
(151, 116) 0 -1 0 
(151, 122) 0 1 0 
(151, 129) 0 -1 0 
(151, 130) 0 1 0 
(152, 110) 0 -1 0 
(152, 113) 0 -1 0 
(152, 118) 0 1 0 
(152, 128) 0 1 0 
(153, 108) 0 1 0 
(153, 111) 0 -1 0 
(153, 116) 0 -1 0 
(153, 123) 0 -1 0 
(153, 124) 0 1 0 
(154, 108) 0 1 0 
(154, 109) 0 -1 0 
(155, 128) 0 1 0 
(155, 130) 0 1 0 
(156, 107) 0 1 0 
(156, 109) 0 1 0 
(156, 120) 0 1 0 
(156, 123) 0 -1 0 
(157, 107) 0 1 0 
(157, 108) 0 -1 0 
(157, 121) 0 1 0 
(158, 112) 0 1 0 
(158, 114) 0 -1 0 
(158, 116) 0 -1 0 
(158, 120) 0 -1 0 
(159, 111) 0 -1 0 
(159, 112) 0 1 0 
(159, 117) 0 1 0 
(159, 118) 0 1 0 
(160, 105) 0 1 0 
(160, 106) 0 1 0 
(160, 107) 0 -1 0 
(160, 109) 0 1 0 
(160, 119) 0 1 0 
(160, 120) 0 -1 0 
(160, 121) 0 1 0 
(160, 125) 0 -1 0 
(160, 127) 0 -1 0 
(161, 110) 0 1 0 
(161, 124) 0 1 0 
(162, 103) 0 -1 0 
(162, 119) 0 1 0 
(162, 120) 0 1 0 
(162, 122) 0 -1 0 
(163, 105) 0 1 0 
(163, 106) 0 -1 0 
(163, 112) 0 -1 0 
(163, 120) 0 -1 0 
(163, 134) 1 1 1 
(164, 116) 0 1 0 
(164, 124) 0 1 0 
(164, 138) -1 -1 -1 
(165, 117) 0 1 0 
(166, 104) 0 1 0 
(166, 105) 0 -1 0 
(167, 109) 0 1 0 
(167, 117) 0 -1 0 
(167, 118) 0 1 0 
(167, 124) 0 -1 0 
(167, 125) 0 -1 0 
(168, 110) 0 -1 0 
(168, 115) 0 1 0 
(169, 101) 0 -1 0 
(169, 103) 0 1 0 
(169, 104) 0 -1 0 
(169, 116) 0 1 0 
(169, 117) 0 1 0 
(169, 121) 0 -1 0 
(169, 122) 0 -1 0 
(170, 102) 0 -1 0 
(170, 112) 0 -1 0 
(170, 117) 0 -1 0 
(170, 120) 0 1 0 
(171, 106) 0 1 0 
(171, 107) 0 -1 0 
(171, 112) 0 1 0 
(171, 114) 0 -1 0 
(171, 145) 1 1 1 
(172, 102) 0 1 0 
(172, 115) 0 -1 0 
(173, 104) 0 -1 0 
(173, 113) 0 1 0 
(173, 117) 0 1 0 
(173, 121) 0 -1 0 
(174, 105) 0 -1 0 
(174, 111) 0 1 0 
(174, 115) 0 1 0 
(174, 121) 0 1 0 
(176, 109) 0 -1 0 
(176, 110) 0 1 0 
(176, 111) 0 1 0 
(176, 114) 0 1 0 
(178, 115) 0 -1 0 
(178, 117) 0 -1 0 
