(19, 127) -1 -1 -1 
(19, 128) -1 -1 -1 
(19, 129) -1 -1 -1 
(19, 130) -1 -1 -1 
(20, 116) -1 -1 -1 
(20, 117) -1 -1 -1 
(20, 118) -1 -1 -1 
(20, 120) -1 -1 -1 
(20, 121) 1 1 1 
(20, 123) -1 -1 -1 
(20, 129) -1 -1 -1 
(20, 130) -1 -1 -1 
(20, 138) 1 1 1 
(21, 108) -1 -1 -1 
(21, 110) 1 1 1 
(21, 112) -1 -1 -1 
(21, 122) 1 1 1 
(21, 127) 1 1 1 
(21, 134) 1 1 1 
(21, 135) 1 1 1 
(21, 140) 1 1 1 
(21, 141) 1 1 1 
(21, 145) 1 1 1 
(21, 148) 1 1 1 
(21, 151) 1 1 1 
(22, 104) 1 1 1 
(22, 119) 1 1 1 
(22, 121) -1 -1 -1 
(22, 122) 1 1 1 
(22, 134) -1 -1 -1 
(22, 136) 1 1 1 
(22, 144) -1 -1 -1 
(22, 145) -1 -1 -1 
(22, 146) -1 -1 -1 
(22, 148) -1 -1 -1 
(22, 149) -1 -1 -1 
(22, 151) -1 -1 -1 
(22, 153) -1 -1 -1 
(22, 155) -1 -1 -1 
(23, 101) -1 -1 -1 
(23, 110) -1 -1 -1 
(23, 117) 1 1 1 
(23, 120) -1 -1 -1 
(23, 123) -1 -1 -1 
(23, 127) -1 -1 -1 
(23, 129) -1 -1 -1 
(23, 130) -1 -1 -1 
(24, 97) 1 1 1 
(24, 98) -1 -1 -1 
(24, 99) -1 -1 -1 
(24, 106) -1 -1 -1 
(24, 109) 1 1 1 
(24, 111) -1 -1 -1 
(24, 112) -1 -1 -1 
(24, 113) -1 -1 -1 
(24, 115) -1 -1 -1 
(24, 117) 1 1 1 
(24, 120) -1 -1 -1 
(24, 124) -1 -1 -1 
(24, 128) 1 1 1 
(25, 95) 1 1 1 
(25, 104) -1 -1 -1 
(25, 105) 1 1 1 
(25, 108) 1 1 1 
(25, 109) 1 1 1 
(25, 114) 1 1 1 
(25, 117) -1 -1 -1 
(25, 118) -1 -1 -1 
(25, 119) 1 1 1 
(25, 128) 1 1 1 
(26, 91) -1 -1 -1 
(26, 93) 1 1 1 
(26, 99) 1 1 1 
(26, 101) 1 1 1 
(26, 102) 1 1 1 
(26, 104) -1 -1 -1 
(26, 109) 1 1 1 
(26, 114) 1 1 1 
(26, 116) 1 1 1 
(26, 120) -1 -1 -1 
(26, 162) 1 1 1 
(27, 90) 1 1 1 
(27, 91) 1 1 1 
(27, 96) 1 1 1 
(27, 97) 1 1 1 
(27, 103) 1 1 1 
(27, 105) 1 1 1 
(27, 106) 1 1 1 
(27, 107) 1 1 1 
(27, 109) 1 1 1 
(27, 111) -1 -1 -1 
(27, 117) 1 1 1 
(28, 96) -1 -1 -1 
(28, 98) 1 1 1 
(28, 100) -1 -1 -1 
(28, 103) 1 1 1 
(28, 110) 1 1 1 
(28, 117) 1 1 1 
(29, 87) -1 -1 -1 
(29, 95) 1 1 1 
(29, 96) -1 -1 -1 
(29, 101) 1 1 1 
(29, 102) 1 1 1 
(29, 105) -1 -1 -1 
(29, 107) 1 1 1 
(29, 108) 1 1 1 
(29, 110) -1 -1 -1 
(29, 113) 1 1 1 
(29, 114) 1 1 1 
(30, 85) 1 1 1 
(30, 91) 1 1 1 
(30, 93) 1 1 1 
(30, 98) 1 1 1 
(30, 99) 1 1 1 
(30, 107) -1 -1 -1 
(30, 110) -1 -1 -1 
(30, 114) -1 -1 -1 
(30, 117) 1 1 1 
(30, 172) 1 1 1 
(31, 83) -1 -1 -1 
(31, 88) -1 -1 -1 
(31, 90) -1 -1 -1 
(31, 92) -1 -1 -1 
(31, 94) 1 1 1 
(31, 95) 1 1 1 
(31, 98) -1 -1 -1 
(31, 102) -1 -1 -1 
(31, 103) -1 -1 -1 
