(58, 75) -1 -1 -1 
(58, 80) -1 -1 -1 
(59, 74) -1 -1 -1 
(59, 75) -1 -1 -1 
(59, 79) -1 -1 -1 
(59, 80) -1 -1 -1 
(59, 86) -1 -1 -1 
(60, 63) 1 1 1 
(60, 73) -1 -1 -1 
(60, 74) -1 -1 -1 
(60, 75) -1 -1 -1 
(60, 79) -1 -1 -1 
(60, 80) -1 -1 -1 
(60, 85) -1 -1 -1 
(60, 86) -1 -1 -1 
(60, 90) -1 -1 -1 
(60, 91) -1 -1 -1 
(61, 72) -1 -1 -1 
(61, 73) -1 -1 -1 
(61, 74) -1 -1 -1 
(61, 75) -1 -1 -1 
(61, 78) -1 -1 -1 
(61, 79) -1 -1 -1 
(61, 80) -1 -1 -1 
(61, 84) -1 -1 -1 
(61, 85) -1 -1 -1 
(61, 86) -1 -1 -1 
(61, 90) -1 -1 -1 
(61, 91) -1 -1 -1 
(61, 94) -1 -1 -1 
(61, 95) -1 -1 -1 
(61, 100) -1 -1 -1 
(62, 71) -1 -1 -1 
(62, 79) -1 -1 -1 
(62, 80) -1 -1 -1 
(62, 84) -1 -1 -1 
(62, 85) -1 -1 -1 
(62, 86) -1 -1 -1 
(62, 89) -1 -1 -1 
(62, 90) -1 -1 -1 
(62, 91) -1 -1 -1 
(62, 94) -1 -1 -1 
(62, 95) -1 -1 -1 
(62, 99) -1 -1 -1 
(62, 100) -1 -1 -1 
(62, 105) -1 -1 -1 
(63, 71) -1 -1 -1 
(63, 76) -1 -1 -1 
(63, 86) -1 -1 -1 
(63, 88) -1 -1 -1 
(63, 89) -1 -1 -1 
(63, 90) -1 -1 -1 
(63, 91) -1 -1 -1 
(63, 93) -1 -1 -1 
(63, 94) -1 -1 -1 
(63, 95) -1 -1 -1 
(63, 99) -1 -1 -1 
(63, 100) -1 -1 -1 
(63, 104) -1 -1 -1 
(63, 105) -1 -1 -1 
(63, 110) -1 -1 -1 
(63, 115) -1 -1 -1 
(64, 71) -1 -1 -1 
(64, 76) -1 -1 -1 
(64, 82) -1 -1 -1 
(64, 93) -1 -1 -1 
(64, 94) -1 -1 -1 
(64, 95) -1 -1 -1 
(64, 98) -1 -1 -1 
(64, 99) -1 -1 -1 
(64, 100) -1 -1 -1 
(64, 104) -1 -1 -1 
(64, 105) -1 -1 -1 
(64, 109) -1 -1 -1 
(64, 110) -1 -1 -1 
(64, 115) -1 -1 -1 
(65, 69) -1 -1 -1 
(65, 82) -1 -1 -1 
(65, 87) -1 -1 -1 
(65, 99) -1 -1 -1 
(65, 100) -1 -1 -1 
(65, 103) -1 -1 -1 
(65, 104) -1 -1 -1 
(65, 105) -1 -1 -1 
(65, 109) -1 -1 -1 
(65, 110) -1 -1 -1 
(65, 114) -1 -1 -1 
(65, 115) -1 -1 -1 
(65, 120) -1 -1 -1 
(66, 58) 1 1 1 
(66, 68) -1 -1 -1 
(66, 69) -1 -1 -1 
(66, 74) -1 -1 -1 
(66, 86) -1 -1 -1 
(66, 87) -1 -1 -1 
(66, 91) -1 -1 -1 
(66, 108) -1 -1 -1 
(66, 109) -1 -1 -1 
(66, 110) -1 -1 -1 
(66, 114) -1 -1 -1 
(66, 115) -1 -1 -1 
(66, 119) -1 -1 -1 
(66, 120) -1 -1 -1 
(66, 125) -1 -1 -1 
(66, 126) -1 -1 -1 
(66, 131) -1 -1 -1 
(67, 73) -1 -1 -1 
(67, 74) -1 -1 -1 
(67, 80) -1 -1 -1 
(67, 96) -1 -1 -1 
(67, 107) -1 -1 -1 
(67, 113) -1 -1 -1 
(67, 114) -1 -1 -1 
(67, 115) -1 -1 -1 
(67, 119) -1 -1 -1 
(67, 120) -1 -1 -1 
(67, 125) -1 -1 -1 
(67, 130) -1 -1 -1 
(67, 131) -1 -1 -1 
(67, 136) -1 -1 -1 
(68, 67) -1 -1 -1 
(68, 80) -1 -1 -1 
(68, 85) -1 -1 -1 
(68, 101) -1 -1 -1 
(68, 107) -1 -1 -1 
(68, 120) -1 -1 -1 
(68, 124) -1 -1 -1 
(68, 125) -1 -1 -1 
(68, 130) -1 -1 -1 
(68, 131) -1 -1 -1 
(68, 136) -1 -1 -1 
(68, 141) -1 -1 -1 
(68, 147) -1 -1 -1 
(69, 66) -1 -1 -1 
(69, 67) -1 -1 -1 
(69, 72) -1 -1 -1 
(69, 84) -1 -1 -1 
(69, 85) -1 -1 -1 
(69, 89) -1 -1 -1 
(69, 106) -1 -1 -1 
(69, 107) -1 -1 -1 
(69, 112) -1 -1 -1 
(69, 129) -1 -1 -1 
(69, 130) -1 -1 -1 
(69, 131) -1 -1 -1 
(69, 135) -1 -1 -1 
(69, 136) -1 -1 -1 
(69, 141) -1 -1 -1 
(69, 147) -1 -1 -1 
(70, 71) -1 -1 -1 
(70, 72) -1 -1 -1 
(70, 78) -1 -1 -1 
(70, 94) -1 -1 -1 
(70, 100) -1 -1 -1 
(70, 112) -1 -1 -1 
(70, 117) -1 -1 -1 
(70, 123) -1 -1 -1 
(70, 135) -1 -1 -1 
(70, 136) -1 -1 -1 
(70, 141) -1 -1 -1 
(70, 146) -1 -1 -1 
(70, 147) -1 -1 -1 
(70, 152) -1 -1 -1 
(70, 158) -1 -1 -1 
(71, 78) -1 -1 -1 
(71, 83) -1 -1 -1 
(71, 99) -1 -1 -1 
(71, 100) -1 -1 -1 
(71, 105) -1 -1 -1 
(71, 123) -1 -1 -1 
(71, 128) -1 -1 -1 
(71, 140) -1 -1 -1 
(71, 141) -1 -1 -1 
(71, 146) -1 -1 -1 
(71, 147) -1 -1 -1 
(71, 152) -1 -1 -1 
(71, 163) -1 -1 -1 
(71, 169) -1 -1 -1 
(72, 53) -1 -1 -1 
(72, 64) -1 -1 -1 
(72, 65) -1 -1 -1 
(72, 70) -1 -1 -1 
(72, 82) -1 -1 -1 
(72, 83) -1 -1 -1 
(72, 87) -1 -1 -1 
(72, 105) -1 -1 -1 
(72, 110) -1 -1 -1 
(72, 116) -1 -1 -1 
(72, 128) -1 -1 -1 
(72, 151) -1 -1 -1 
(72, 152) -1 -1 -1 
(72, 157) -1 -1 -1 
(72, 163) -1 -1 -1 
(73, 69) -1 -1 -1 
(73, 70) -1 -1 -1 
(73, 76) -1 -1 -1 
(73, 92) -1 -1 -1 
(73, 93) -1 -1 -1 
(73, 98) -1 -1 -1 
(73, 110) -1 -1 -1 
(73, 116) -1 -1 -1 
(73, 133) -1 -1 -1 
(73, 139) -1 -1 -1 
(73, 157) -1 -1 -1 
(73, 163) -1 -1 -1 
(73, 180) -1 -1 -1 
(74, 62) -1 -1 -1 
(74, 75) -1 -1 -1 
(74, 76) -1 -1 -1 
(74, 81) -1 -1 -1 
(74, 97) -1 -1 -1 
(74, 98) -1 -1 -1 
(74, 103) -1 -1 -1 
(74, 109) -1 -1 -1 
(74, 116) -1 -1 -1 
(74, 121) -1 -1 -1 
(74, 139) -1 -1 -1 
(74, 162) -1 -1 -1 
(74, 163) -1 -1 -1 
(74, 168) -1 -1 -1 
(74, 174) -1 -1 -1 
(74, 185) -1 -1 -1 
(75, 62) -1 -1 -1 
(75, 80) -1 -1 -1 
(75, 81) -1 -1 -1 
(75, 85) -1 -1 -1 
(75, 91) -1 -1 -1 
(75, 103) -1 -1 -1 
(75, 109) -1 -1 -1 
(75, 132) -1 -1 -1 
(75, 138) -1 -1 -1 
(75, 150) -1 -1 -1 
(75, 168) -1 -1 -1 
(75, 174) -1 -1 -1 
(76, 63) -1 -1 -1 
(76, 67) -1 -1 -1 
(76, 68) -1 -1 -1 
(76, 74) -1 -1 -1 
(76, 85) -1 -1 -1 
(76, 90) -1 -1 -1 
(76, 91) -1 -1 -1 
(76, 96) -1 -1 -1 
(76, 108) -1 -1 -1 
(76, 109) -1 -1 -1 
(76, 114) -1 -1 -1 
(76, 132) -1 -1 -1 
(76, 174) -1 -1 -1 
(77, 60) -1 -1 -1 
(77, 73) -1 -1 -1 
(77, 74) -1 -1 -1 
(77, 79) -1 -1 -1 
(77, 96) -1 -1 -1 
(77, 114) -1 -1 -1 
(77, 143) -1 -1 -1 
(77, 149) -1 -1 -1 
(77, 161) -1 -1 -1 
(77, 167) -1 -1 -1 
(78, 59) -1 -1 -1 
(78, 60) -1 -1 -1 
(78, 65) -1 -1 -1 
(78, 78) -1 -1 -1 
(78, 79) -1 -1 -1 
(78, 83) -1 -1 -1 
(78, 89) -1 -1 -1 
(78, 101) -1 -1 -1 
(78, 107) -1 -1 -1 
(78, 125) -1 -1 -1 
(78, 131) -1 -1 -1 
(78, 143) -1 -1 -1 
(78, 149) -1 -1 -1 
(78, 167) -1 -1 -1 
(79, 60) -1 -1 -1 
(79, 65) -1 -1 -1 
(79, 72) -1 -1 -1 
(79, 82) -1 -1 -1 
(79, 83) -1 -1 -1 
(79, 88) -1 -1 -1 
(79, 89) -1 -1 -1 
(79, 94) -1 -1 -1 
(79, 107) -1 -1 -1 
(79, 131) -1 -1 -1 
(80, 71) -1 -1 -1 
(80, 72) -1 -1 -1 
(80, 77) -1 -1 -1 
(80, 88) -1 -1 -1 
(80, 89) -1 -1 -1 
(80, 94) -1 -1 -1 
(80, 100) -1 -1 -1 
(80, 112) -1 -1 -1 
(80, 118) -1 -1 -1 
(80, 136) -1 -1 -1 
(80, 142) -1 -1 -1 
(80, 160) -1 -1 -1 
(80, 166) -1 -1 -1 
(81, 46) 1 1 1 
(81, 57) -1 -1 -1 
(81, 58) -1 -1 -1 
(81, 63) -1 -1 -1 
(81, 72) -1 -1 -1 
(81, 76) -1 -1 -1 
(81, 77) -1 -1 -1 
(81, 81) -1 -1 -1 
(81, 99) -1 -1 -1 
(81, 100) -1 -1 -1 
(81, 105) -1 -1 -1 
(81, 111) -1 -1 -1 
(81, 118) -1 -1 -1 
(81, 142) -1 -1 -1 
(81, 166) -1 -1 -1 
(82, 56) -1 -1 -1 
(82, 57) -1 -1 -1 
(82, 58) -1 -1 -1 
(82, 63) -1 -1 -1 
(82, 80) -1 -1 -1 
(82, 81) -1 -1 -1 
(82, 87) -1 -1 -1 
(82, 105) -1 -1 -1 
(82, 111) -1 -1 -1 
(82, 129) -1 -1 -1 
(82, 135) -1 -1 -1 
(83, 62) -1 -1 -1 
(83, 63) -1 -1 -1 
(83, 69) -1 -1 -1 
(83, 75) -1 -1 -1 
(83, 86) -1 -1 -1 
(83, 87) -1 -1 -1 
(83, 92) -1 -1 -1 
(83, 98) -1 -1 -1 
(83, 110) -1 -1 -1 
(83, 111) -1 -1 -1 
(83, 135) -1 -1 -1 
(83, 153) -1 -1 -1 
(83, 159) -1 -1 -1 
(84, 55) -1 -1 -1 
(84, 68) -1 -1 -1 
(84, 69) -1 -1 -1 
(84, 70) -1 -1 -1 
(84, 74) -1 -1 -1 
(84, 75) -1 -1 -1 
(84, 79) -1 -1 -1 
(84, 91) -1 -1 -1 
(84, 92) -1 -1 -1 
(84, 98) -1 -1 -1 
(84, 116) -1 -1 -1 
(84, 122) -1 -1 -1 
(84, 128) -1 -1 -1 
(84, 165) -1 -1 -1 
(84, 171) -1 -1 -1 
(85, 54) -1 -1 -1 
(85, 55) -1 -1 -1 
(85, 60) -1 -1 -1 
(85, 61) -1 -1 -1 
(85, 74) -1 -1 -1 
(85, 75) -1 -1 -1 
(85, 78) -1 -1 -1 
(85, 79) -1 -1 -1 
(85, 97) -1 -1 -1 
(85, 98) -1 -1 -1 
(85, 103) -1 -1 -1 
(85, 109) -1 -1 -1 
(85, 122) -1 -1 -1 
(85, 128) -1 -1 -1 
(85, 146) -1 -1 -1 
(86, 60) -1 -1 -1 
(86, 61) -1 -1 -1 
(86, 67) -1 -1 -1 
(86, 84) -1 -1 -1 
(86, 85) -1 -1 -1 
(86, 90) -1 -1 -1 
(86, 96) -1 -1 -1 
(86, 103) -1 -1 -1 
(86, 109) -1 -1 -1 
(86, 115) -1 -1 -1 
(86, 127) -1 -1 -1 
(86, 128) -1 -1 -1 
(86, 152) -1 -1 -1 
(86, 158) -1 -1 -1 
(87, 66) -1 -1 -1 
(87, 67) -1 -1 -1 
(87, 72) -1 -1 -1 
(87, 77) -1 -1 -1 
(87, 90) -1 -1 -1 
(87, 96) -1 -1 -1 
(87, 115) -1 -1 -1 
(87, 133) -1 -1 -1 
(87, 139) -1 -1 -1 
(87, 158) -1 -1 -1 
(87, 164) -1 -1 -1 
(87, 182) -1 -1 -1 
(88, 52) -1 -1 -1 
(88, 53) -1 -1 -1 
(88, 58) -1 -1 -1 
(88, 72) -1 -1 -1 
(88, 73) -1 -1 -1 
(88, 76) -1 -1 -1 
(88, 77) -1 -1 -1 
(88, 95) -1 -1 -1 
(88, 96) -1 -1 -1 
(88, 101) -1 -1 -1 
(88, 120) -1 -1 -1 
(88, 139) -1 -1 -1 
(88, 145) -1 -1 -1 
(88, 164) -1 -1 -1 
(88, 170) -1 -1 -1 
(89, 52) -1 -1 -1 
(89, 53) -1 -1 -1 
(89, 57) -1 -1 -1 
(89, 58) -1 -1 -1 
(89, 65) -1 -1 -1 
(89, 76) -1 -1 -1 
(89, 77) -1 -1 -1 
(89, 82) -1 -1 -1 
(89, 88) -1 -1 -1 
(89, 101) -1 -1 -1 
(89, 107) -1 -1 -1 
(89, 113) -1 -1 -1 
(89, 126) -1 -1 -1 
(89, 132) -1 -1 -1 
(89, 145) -1 -1 -1 
(89, 151) -1 -1 -1 
(89, 157) -1 -1 -1 
(90, 50) -1 -1 -1 
(90, 58) -1 -1 -1 
(90, 64) -1 -1 -1 
(90, 65) -1 -1 -1 
(90, 70) -1 -1 -1 
(90, 81) -1 -1 -1 
(90, 82) -1 -1 -1 
(90, 83) -1 -1 -1 
(90, 88) -1 -1 -1 
