(88, 119) 1 1 1 
(89, 117) -1 -1 -1 
(89, 120) 1 1 1 
(90, 120) 1 1 1 
(90, 122) -1 -1 -1 
(90, 123) 1 1 1 
(95, 132) -1 -1 -1 
(95, 139) -1 -1 -1 
(96, 132) 1 1 1 
(97, 118) -1 -1 -1 
(97, 131) 1 1 1 
(97, 132) 1 1 1 
(97, 133) 1 1 1 
(98, 121) 1 1 1 
(98, 122) -1 -1 -1 
(98, 127) -1 -1 -1 
(98, 128) -1 -1 -1 
(98, 129) 1 1 1 
(98, 130) -1 -1 -1 
(99, 127) -1 -1 -1 
(99, 131) -1 -1 -1 
(99, 136) -1 -1 -1 
(100, 121) -1 -1 -1 
(100, 128) -1 -1 -1 
(100, 135) 1 1 1 
(100, 136) 1 1 1 
(101, 123) 1 1 1 
(101, 124) 1 1 1 
(101, 129) -1 -1 -1 
(101, 130) -1 -1 -1 
(101, 131) 1 1 1 
(102, 134) 1 1 1 
(103, 133) 1 1 1 
(104, 134) -1 -1 -1 
(104, 135) -1 -1 -1 
(105, 132) -1 -1 -1 
(105, 133) 1 1 1 
(107, 130) -1 -1 -1 
(108, 123) -1 -1 -1 
(109, 128) 1 1 1 
(110, 117) 1 1 1 
(124, 23) -1 -1 -1 
(144, 6) -1 -1 -1 
(159, 21) -1 -1 -1 
(160, 21) 1 1 1 
(165, 25) 1 1 1 
(168, 29) 1 1 1 
(172, 244) 1 1 1 
(183, 37) -1 -1 -1 
(184, 37) -1 -1 -1 
(185, 37) -1 -1 -1 
(186, 48) -1 -1 -1 
(191, 52) 1 1 1 
(191, 53) 1 1 1 
(194, 40) 1 1 1 
(194, 41) 1 1 1 
(196, 57) 1 1 1 
(197, 57) -1 -1 -1 
(202, 62) -1 -1 -1 
(202, 63) -1 -1 -1 
(204, 212) -1 -1 -1 
(210, 203) -1 -1 -1 
(212, 74) -1 -1 -1 
(213, 73) -1 -1 -1 
(214, 73) 1 1 1 
(217, 201) -1 -1 -1 
(219, 79) -1 -1 -1 
(219, 198) -1 -1 -1 
(224, 191) -1 -1 -1 
(230, 188) -1 -1 -1 
(243, 102) -1 -1 -1 
(244, 176) -1 -1 -1 
(248, 108) -1 -1 -1 
