(55, 126) 0 1 0 
(55, 129) 0 1 0 
(55, 130) 0 1 0 
(56, 113) 0 1 0 
(56, 114) 0 1 0 
(56, 116) 0 1 0 
(56, 123) 0 1 0 
(56, 125) 0 -1 0 
(56, 134) 0 -1 0 
(56, 136) 0 -1 0 
(56, 140) 0 -1 0 
(56, 142) 0 1 0 
(57, 112) 0 -1 0 
(57, 116) 0 1 0 
(57, 117) 0 -1 0 
(57, 118) 0 1 0 
(57, 122) 0 -1 0 
(57, 126) 0 -1 0 
(57, 137) 0 1 0 
(57, 138) 0 -1 0 
(57, 149) 0 1 0 
(57, 151) 0 -1 0 
(57, 152) 0 -1 0 
(58, 98) 0 1 0 
(58, 111) 0 1 0 
(58, 119) 0 -1 0 
(58, 124) 0 -1 0 
(58, 131) 0 -1 0 
(58, 135) 0 -1 0 
(58, 139) 0 -1 0 
(58, 140) 0 1 0 
(58, 141) 0 1 0 
(58, 148) 0 -1 0 
(58, 153) 0 1 0 
(59, 96) 0 -1 0 
(59, 99) 0 -1 0 
(59, 110) 0 1 0 
(59, 119) 0 1 0 
(59, 121) 0 -1 0 
(59, 128) 0 1 0 
(59, 160) 0 1 0 
(59, 161) 0 1 0 
(60, 91) 0 1 0 
(60, 94) 0 1 0 
(60, 97) 0 1 0 
(60, 101) 0 1 0 
(60, 103) 0 -1 0 
(60, 117) 0 -1 0 
(60, 120) 0 1 0 
(60, 129) 0 1 0 
(60, 131) 0 -1 0 
(60, 150) 0 -1 0 
(60, 154) 0 1 0 
(60, 156) 0 1 0 
(60, 165) 0 1 0 
(61, 94) 0 -1 0 
(61, 99) 0 -1 0 
(61, 100) 0 -1 0 
(61, 101) 0 1 0 
(61, 103) 0 1 0 
(61, 104) 0 -1 0 
(61, 106) 0 -1 0 
(61, 108) 0 -1 0 
(61, 113) 0 1 0 
(61, 121) 0 1 0 
(61, 126) 0 -1 0 
(61, 130) 0 -1 0 
(61, 168) 0 1 0 
(62, 83) 0 1 0 
(62, 87) 0 1 0 
(62, 91) 0 -1 0 
(62, 93) 0 -1 0 
(62, 100) 0 1 0 
(62, 101) 0 -1 0 
(62, 108) 0 -1 0 
